track_id,title,artist,vibe_category,spotify_url
6K3mUmOx4bUfqCjz6awAid,Lofi Chill Beats,Malmö 040,chill/lofi,https://open.spotify.com/track/6K3mUmOx4bUfqCjz6awAid
5dTiWDCLrInxfUwhLQZ5Em,Chill Day,LAKEY INSPIRED,chill/lofi,https://open.spotify.com/track/5dTiWDCLrInxfUwhLQZ5Em
2LW0lXKRiWRWhQpweQjtQf,Moonlight,Lofi Fruits Music,chill/lofi,https://open.spotify.com/track/2LW0lXKRiWRWhQpweQjtQf
33BVhVPj3sNc2Yy7U2r6v4,chill city strut,louke's beats,chill/lofi,https://open.spotify.com/track/33BVhVPj3sNc2Yy7U2r6v4
7j7VsX8rzW62JgWtazgTON,ILY (I Love You Baby),Lofi Fruits Music,chill/lofi,https://open.spotify.com/track/7j7VsX8rzW62JgWtazgTON
3L7mxSww01TpfpBmuegENt,Chill Waters,Juliàn,chill/lofi,https://open.spotify.com/track/3L7mxSww01TpfpBmuegENt
26q6YTrXt9l8qshIveiTX9,Rebirth Of Slick (Cool Like Dat),Digable Planets,chill/lofi,https://open.spotify.com/track/26q6YTrXt9l8qshIveiTX9
79zdJUpZ5R7ES6lDxPgwEZ,Fatty Boom Boom,Die Antwoord,chill/lofi,https://open.spotify.com/track/79zdJUpZ5R7ES6lDxPgwEZ
1NqWLcX9iImJRQUSXzmkrL,Agency,Rap Demon,chill/lofi,https://open.spotify.com/track/1NqWLcX9iImJRQUSXzmkrL
3VT2SvzjHJM73NtlpkOFyi,Carl,Ico Reaper,chill/lofi,https://open.spotify.com/track/3VT2SvzjHJM73NtlpkOFyi
7zGzS7L6LnI5qQqMm8wTPB,New Look - Wii U Mii Maker Lofi Mix,Secret Potion,chill/lofi,https://open.spotify.com/track/7zGzS7L6LnI5qQqMm8wTPB
6dxckiPRpZYUyLIMjgSi0J,Purity,BVG,chill/lofi,https://open.spotify.com/track/6dxckiPRpZYUyLIMjgSi0J
1rylJ0VXvhOzLGNm401iaI,Keep Their Heads Ringin',Dr. Dre,chill/lofi,https://open.spotify.com/track/1rylJ0VXvhOzLGNm401iaI
1nhNz1tWU8p5WvFAAgFW2h,Poor Thang,J. Cole,chill/lofi,https://open.spotify.com/track/1nhNz1tWU8p5WvFAAgFW2h
0AVjf7P0zyHVqb1viPhCvj,Chillin,Sineg,chill/lofi,https://open.spotify.com/track/0AVjf7P0zyHVqb1viPhCvj
2nGeyzSmZtAapnkxg1hJSM,Agency,Rap Demon,chill/lofi,https://open.spotify.com/track/2nGeyzSmZtAapnkxg1hJSM
7jIujRjK5JKNrMCcAvYUTN,Keep Their Heads Ringin',Dr. Dre,chill/lofi,https://open.spotify.com/track/7jIujRjK5JKNrMCcAvYUTN
5aO4QkABrFDfEalp7HVwMR,Chill Noons,Kronicle,chill/lofi,https://open.spotify.com/track/5aO4QkABrFDfEalp7HVwMR
3WraP8fhSTT2mZzY79pNtj,Chill Afternoon Near the Mekong,JIM,chill/lofi,https://open.spotify.com/track/3WraP8fhSTT2mZzY79pNtj
4LQ0TjIFk38xXNJVNoonSW,slow river,ourchase,chill/lofi,https://open.spotify.com/track/4LQ0TjIFk38xXNJVNoonSW
53gaMfQW5gdchpeDNAHMsU,Chill Rain,B l o m s t,chill/lofi,https://open.spotify.com/track/53gaMfQW5gdchpeDNAHMsU
3OTgtzA1GppqavJoCGtQew,The Eponym,Chill Bump,chill/lofi,https://open.spotify.com/track/3OTgtzA1GppqavJoCGtQew
4Dp35qmMXU71GRCnd78gCv,Indian Summer,Shuba,chill/lofi,https://open.spotify.com/track/4Dp35qmMXU71GRCnd78gCv
7MjKR5HNXBnV1wlagbXTML,Blocc Cruise,Lyno Nine8,chill/lofi,https://open.spotify.com/track/7MjKR5HNXBnV1wlagbXTML
3ix4TvLGpKSK6tI4gnED0F,Serene,Chill Denis,chill/lofi,https://open.spotify.com/track/3ix4TvLGpKSK6tI4gnED0F
2XdxihbjudHhbB95dgk3On,blizz,loutwo,chill/lofi,https://open.spotify.com/track/2XdxihbjudHhbB95dgk3On
1TAyi2YdPbbNYSULs0EXbP,fade,Beats on 21st,chill/lofi,https://open.spotify.com/track/1TAyi2YdPbbNYSULs0EXbP
3CdI7Iu8bDRnvZJJ0P1zWN,Magie,Kurdo,chill/lofi,https://open.spotify.com/track/3CdI7Iu8bDRnvZJJ0P1zWN
3OeX4IyrnpwkElW5iS8leo,All Shook Up,Elvis Presley,chill/lofi,https://open.spotify.com/track/3OeX4IyrnpwkElW5iS8leo
4EylNAAkY06Cb14t2EXOtD,Deadly Scent,Glokk40Spaz,chill/lofi,https://open.spotify.com/track/4EylNAAkY06Cb14t2EXOtD
1IJ2kXcVKw9Of3weornLMo,Speciaal,Frenna,chill/lofi,https://open.spotify.com/track/1IJ2kXcVKw9Of3weornLMo
0qhbUh39FaOuGOwneqOwL9,lo fi music,LOFI BEATS,chill/lofi,https://open.spotify.com/track/0qhbUh39FaOuGOwneqOwL9
3n32fltXamCd5WL56pax8m,Chilling in a Quiet Park Outside the City,Cat Paw,chill/lofi,https://open.spotify.com/track/3n32fltXamCd5WL56pax8m
5wfExcanl1EhCFh8P0b0fl,Lo-fi Reverie,FRUCCI,chill/lofi,https://open.spotify.com/track/5wfExcanl1EhCFh8P0b0fl
0IyKSkTmlQsocMPY4eUcTh,Chillwave Memoirs,FRUCCI,chill/lofi,https://open.spotify.com/track/0IyKSkTmlQsocMPY4eUcTh
2jt2WxXMCD4zjACthkJQVE,The Ringer,Eminem,chill/lofi,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
3ipzZgH1766XXRamVwk1Iw,I Juswanna Chill,Large Professor,chill/lofi,https://open.spotify.com/track/3ipzZgH1766XXRamVwk1Iw
5cKTVvPu45q4dpccSvx3RJ,lofi beats,LOFI BEATS,chill/lofi,https://open.spotify.com/track/5cKTVvPu45q4dpccSvx3RJ
66UVUCBg1weSzPWKvAPo1j,toffee creme,lilibu,chill/lofi,https://open.spotify.com/track/66UVUCBg1weSzPWKvAPo1j
4XGhMOaPEVQYmhZbI4LxYG,solace,louke's beats,chill/lofi,https://open.spotify.com/track/4XGhMOaPEVQYmhZbI4LxYG
2ZcKQdiWq1f2HhKo0q7yLR,I Need To Feel,Two Muses After,chill/lofi,https://open.spotify.com/track/2ZcKQdiWq1f2HhKo0q7yLR
2E79dyG3vXolWuWiEXqNMX,Coffin,Lil Yachty,chill/lofi,https://open.spotify.com/track/2E79dyG3vXolWuWiEXqNMX
7bkxtiQD1vKTOW5ojjjJYq,She Said,Mac Miller,chill/lofi,https://open.spotify.com/track/7bkxtiQD1vKTOW5ojjjJYq
0twXGqVDjAR6Z0gfuRlR27,SPEAKER KREATURE,Kid Lords,chill/lofi,https://open.spotify.com/track/0twXGqVDjAR6Z0gfuRlR27
1MtL18OX3dRPZohv4O1VLO,lo fi cover,LOFI BEATS,chill/lofi,https://open.spotify.com/track/1MtL18OX3dRPZohv4O1VLO
59WKJepx2G2TaThQQ4i4Rd,too late,Symoo,chill/lofi,https://open.spotify.com/track/59WKJepx2G2TaThQQ4i4Rd
3RjNGTD1OEjGzYxpGLrgnR,Lo-Fi Vibes,LOFI BEATS,chill/lofi,https://open.spotify.com/track/3RjNGTD1OEjGzYxpGLrgnR
5Ltgq6XMTilOXhNiSQZrVT,Wistful Silhouettes,Chill Def,chill/lofi,https://open.spotify.com/track/5Ltgq6XMTilOXhNiSQZrVT
2D8AjgLNLvZOt8KlLWlUHK,Chilling by the Fire,Casey Heyo,chill/lofi,https://open.spotify.com/track/2D8AjgLNLvZOt8KlLWlUHK
2vTjoN38BKFTbpC8yldS2b,Black & Blue,Being As An Ocean,chill/lofi,https://open.spotify.com/track/2vTjoN38BKFTbpC8yldS2b
6jtPP1QsF8KPVH86BFCvBi,Budapest,$hy,chill/lofi,https://open.spotify.com/track/6jtPP1QsF8KPVH86BFCvBi
0iIZ1fqdUIfcE8CIndhlDD,Last Day (feat. The Lox) - 2014 Remaster,The Notorious B.I.G.,chill/lofi,https://open.spotify.com/track/0iIZ1fqdUIfcE8CIndhlDD
3AHPuZduPgBMZvKXethhT5,SPEAKER KREATURE,Kid Lords,chill/lofi,https://open.spotify.com/track/3AHPuZduPgBMZvKXethhT5
6vH8ZAF2XwXuDdoaLRu3uF,lofi,LOFI BEATS,chill/lofi,https://open.spotify.com/track/6vH8ZAF2XwXuDdoaLRu3uF
1N1zAUvAgxXUToQ9TgDO6B,chilllofi,LOFI BEATS,chill/lofi,https://open.spotify.com/track/1N1zAUvAgxXUToQ9TgDO6B
5h96Ai7Ef7ll9142dnOukV,analog dreams,Beats on 21st,chill/lofi,https://open.spotify.com/track/5h96Ai7Ef7ll9142dnOukV
1TilR75qLNmDBbMFILp7NO,Lofi Local,Afro Lofi Guy,chill/lofi,https://open.spotify.com/track/1TilR75qLNmDBbMFILp7NO
5WIpIoD0r3y8p6KiQ3Ted6,lofi sleep,Lofi Sleep Society,chill/lofi,https://open.spotify.com/track/5WIpIoD0r3y8p6KiQ3Ted6
69O4L3sknDCuJi82DlYLGv,Good Mornin',CT,chill/lofi,https://open.spotify.com/track/69O4L3sknDCuJi82DlYLGv
1IMa0Il4w988MwZCUcISix,bissu dumm ¿ MEGALODON REMIX,Bonez MC,chill/lofi,https://open.spotify.com/track/1IMa0Il4w988MwZCUcISix
1kK2Q6rZfkd7U7zRysVobC,Saltwater Sweetness,Kolohe Kai,chill/lofi,https://open.spotify.com/track/1kK2Q6rZfkd7U7zRysVobC
6AOXQYGPpd7KIIBxCCZzUx,Lofi Beats,Lofi Sleep Chill & Study,chill/lofi,https://open.spotify.com/track/6AOXQYGPpd7KIIBxCCZzUx
0UtZHPDlzD9EOVOC68oUvd,Overgrown,Tenno,chill/lofi,https://open.spotify.com/track/0UtZHPDlzD9EOVOC68oUvd
1At2rRwLoptMhYnZp7U6hM,lofi music,LOFI BEATS,chill/lofi,https://open.spotify.com/track/1At2rRwLoptMhYnZp7U6hM
5fuBHy2xw99S7T6FM4vnDw,Half Full,Lil Leaf,chill/lofi,https://open.spotify.com/track/5fuBHy2xw99S7T6FM4vnDw
3gCMF51pYuUEcgAmTBkuB7,Lo-Fi Grooves,LOFI BEATS,chill/lofi,https://open.spotify.com/track/3gCMF51pYuUEcgAmTBkuB7
79nz6puC2rx26h5JHH2sju,cocoon,sellar,chill/lofi,https://open.spotify.com/track/79nz6puC2rx26h5JHH2sju
4EmzSqaqpv663TP3VvqCa9,Knock Knock,Tion Wayne,chill/lofi,https://open.spotify.com/track/4EmzSqaqpv663TP3VvqCa9
2tCVQ8Ez3MSHMnLjmGlrgQ,One of Them Days Again,Boosie Badazz,chill/lofi,https://open.spotify.com/track/2tCVQ8Ez3MSHMnLjmGlrgQ
2v2tEWkSCwyfciYPCb1AYk,pest,Kwite,chill/lofi,https://open.spotify.com/track/2v2tEWkSCwyfciYPCb1AYk
720sJmHXRC3ZGzgE6BoO3X,raindance,Ali Kaj,chill/lofi,https://open.spotify.com/track/720sJmHXRC3ZGzgE6BoO3X
5wagxr9uUtb10LPo1QnTky,Chill Vibes,LOFI BEATS,chill/lofi,https://open.spotify.com/track/5wagxr9uUtb10LPo1QnTky
32DttoRpK9pJW79WPpVevv,Teahouse Spirits,Kalaido,chill/lofi,https://open.spotify.com/track/32DttoRpK9pJW79WPpVevv
3BNp7TNLdcWJMZn9xes6DK,Cozy Music,LOFI BEATS,chill/lofi,https://open.spotify.com/track/3BNp7TNLdcWJMZn9xes6DK
791M8bjAnj8SsAhMQyKZox,relax chill out,LOFI BEATS,chill/lofi,https://open.spotify.com/track/791M8bjAnj8SsAhMQyKZox
3LTbShboW3AtZZAO5syBYA,Chillin Street,Tokoyo,chill/lofi,https://open.spotify.com/track/3LTbShboW3AtZZAO5syBYA
2RIwhzPhGvT4NZfqGtmDNZ,let's f in love,da weekdays,chill/lofi,https://open.spotify.com/track/2RIwhzPhGvT4NZfqGtmDNZ
6A28sLdLOf9vohN5LVl5KR,All Shook Up,Elvis Presley,chill/lofi,https://open.spotify.com/track/6A28sLdLOf9vohN5LVl5KR
4gQdwwPXSXnDkUh4jYqLoC,Hip Hop,Mos Def,chill/lofi,https://open.spotify.com/track/4gQdwwPXSXnDkUh4jYqLoC
1fzqCfeGfYF1Trvcm7HXOv,Lofi Chill Hop Study Beats,Derrol,chill/lofi,https://open.spotify.com/track/1fzqCfeGfYF1Trvcm7HXOv
46zeJr0g4vNZUPYXJririB,Chill Vibes,Lofi Sleep Chill & Study,chill/lofi,https://open.spotify.com/track/46zeJr0g4vNZUPYXJririB
2JQMqPRLPlQ07V3s3acawx,Chillout,Lofi Sleep Chill & Study,chill/lofi,https://open.spotify.com/track/2JQMqPRLPlQ07V3s3acawx
6i4KUauF6Y4ADf9iTG9wjl,Chill Vibes,Chill Beats Music,chill/lofi,https://open.spotify.com/track/6i4KUauF6Y4ADf9iTG9wjl
3y1PQnY4A7GChMKXrSJWUZ,Chillhop Guitar Jazz - Beat Instrumental,Lofi Hip Hop Nation,chill/lofi,https://open.spotify.com/track/3y1PQnY4A7GChMKXrSJWUZ
6WouUO5WEg0ncfGn6dkB4I,Let Nas Down,J. Cole,chill/lofi,https://open.spotify.com/track/6WouUO5WEg0ncfGn6dkB4I
0RIMrAUyLGBF7zAPdvgE73,Fisherman (feat. MoStack & MIST),J Hus,chill/lofi,https://open.spotify.com/track/0RIMrAUyLGBF7zAPdvgE73
5mOzvm41Pdh1WOtBKlCtZd,B.I.B.L.E. (Basic Instructions Before Leaving Earth),GZA,chill/lofi,https://open.spotify.com/track/5mOzvm41Pdh1WOtBKlCtZd
6PQ85zj5vEg6sct710Bfcl,Odd Octubree,brandUn DeShay,chill/lofi,https://open.spotify.com/track/6PQ85zj5vEg6sct710Bfcl
2VRTIllg4th8KL8EBU60Jn,Buttons,SonItsLexy,chill/lofi,https://open.spotify.com/track/2VRTIllg4th8KL8EBU60Jn
7EzUbRm3eSanLAiuKjMau4,Chill Music For Sleep,Chill Beats Music,chill/lofi,https://open.spotify.com/track/7EzUbRm3eSanLAiuKjMau4
4iiUBRbtkGwRFbCrnCqnu1,Chill Coffee - Lofi Chill Out,Lofi Hip Hop Nation,chill/lofi,https://open.spotify.com/track/4iiUBRbtkGwRFbCrnCqnu1
7qKs3N2O7Ve2U5PJstQdNc,Calm Study,Chillight,chill/lofi,https://open.spotify.com/track/7qKs3N2O7Ve2U5PJstQdNc
64AZeoHVhpGWbRr2rdC5f3,21A,Kmy Kmo,chill/lofi,https://open.spotify.com/track/64AZeoHVhpGWbRr2rdC5f3
5yqlxJR0bNiyShQIGWMlvH,Chill BGM Beat - Lofi Background Music,Lofi Hip Hop Nation,chill/lofi,https://open.spotify.com/track/5yqlxJR0bNiyShQIGWMlvH
670CdAYfd6XVpmpHkXxTkX,HIT IT (feat. Big Boss Vette),Snow Wife,chill/lofi,https://open.spotify.com/track/670CdAYfd6XVpmpHkXxTkX
0ukugw6vx8bQKsMYYLcX8t,Bottle And A Gun,Hollywood Undead,chill/lofi,https://open.spotify.com/track/0ukugw6vx8bQKsMYYLcX8t
4UvOqXUeFwyQtv8dJ5mF8t,Study Chillhop Rain Fatigue,Upbeat Chillhop Focus,chill/lofi,https://open.spotify.com/track/4UvOqXUeFwyQtv8dJ5mF8t
4K0QCv4m1Oc0c8jcvgiRye,Chill Lofi For Studying,Sad Music,chill/lofi,https://open.spotify.com/track/4K0QCv4m1Oc0c8jcvgiRye
6dAfdqwLAsnycMtJMr1gkN,ChillHop Mixtape,Sad Music,chill/lofi,https://open.spotify.com/track/6dAfdqwLAsnycMtJMr1gkN
32YpotEyRCgomCStKJnAub,Study Focus Lofi,Derrol,chill/lofi,https://open.spotify.com/track/32YpotEyRCgomCStKJnAub
5WHsa2d0VhV4Dog4vhIYUH,Little Brother,Black Star,chill/lofi,https://open.spotify.com/track/5WHsa2d0VhV4Dog4vhIYUH
43kQu3PTBhCZCNhzaufAaX,Two Tone Rebel,E-Dubble,chill/lofi,https://open.spotify.com/track/43kQu3PTBhCZCNhzaufAaX
1p1f3ht50aBz49MkaUVQjj,study session,mellow fox,chill/lofi,https://open.spotify.com/track/1p1f3ht50aBz49MkaUVQjj
6q2CHGdpay6OQvtjNYuncv,Chill Study Beats,LOFI BEATS,chill/lofi,https://open.spotify.com/track/6q2CHGdpay6OQvtjNYuncv
1Z1OMsbYiLf5DXhsO2m7G6,Chill Vibes,Lofi Sleep Chill & Study,chill/lofi,https://open.spotify.com/track/1Z1OMsbYiLf5DXhsO2m7G6
1TMWUv2mc5VP6A6IsqgcXW,Chillout,Lofi Sleep Chill & Study,chill/lofi,https://open.spotify.com/track/1TMWUv2mc5VP6A6IsqgcXW
0eyvl1j9ufB4udWj6KyDP9,Chillhop,Lo Fi Hip Hop,chill/lofi,https://open.spotify.com/track/0eyvl1j9ufB4udWj6KyDP9
4K7P8mVp6DkEptkqXdLT8X,The One in the Million,J Pun,chill/lofi,https://open.spotify.com/track/4K7P8mVp6DkEptkqXdLT8X
39GBFwBe4GGk7i3yr3F46P,3030,Deltron 3030,chill/lofi,https://open.spotify.com/track/39GBFwBe4GGk7i3yr3F46P
79705EPc01VyUB2HAOyQhA,Revvin',Ocean Wisdom,chill/lofi,https://open.spotify.com/track/79705EPc01VyUB2HAOyQhA
1yeUcA8cGzT2Y7Crt9hqXw,Borough Check,Digable Planets,chill/lofi,https://open.spotify.com/track/1yeUcA8cGzT2Y7Crt9hqXw
3NEPLErRN5ifkDQfIV0AUx,Chillhop Study Beats – Lofi Instrumental for No Lyrics Study and Relaxation,Essay Writing Music,chill/lofi,https://open.spotify.com/track/3NEPLErRN5ifkDQfIV0AUx
6n1Yoev3goo0h74aznCNIf,Chillout,Lofi Sleep Chill & Study,chill/lofi,https://open.spotify.com/track/6n1Yoev3goo0h74aznCNIf
2IZWpdwdoD1T2KrBakTpAw,Guitar Beats & Sad Girls - Chill Beats,Lofi Hip Hop Nation,chill/lofi,https://open.spotify.com/track/2IZWpdwdoD1T2KrBakTpAw
0QlhmB71JC0uQN5OxjkJBU,Study Music & Lofi,Lofi Radiance,chill/lofi,https://open.spotify.com/track/0QlhmB71JC0uQN5OxjkJBU
6OECUxB5j4LPxzrhcZRqDJ,Be Still,T.S the Solution,chill/lofi,https://open.spotify.com/track/6OECUxB5j4LPxzrhcZRqDJ
0vwKJdw9g2g9pl17G3DZsM,fort wayne,Scrim,chill/lofi,https://open.spotify.com/track/0vwKJdw9g2g9pl17G3DZsM
1QrRuByqSfCxYS0JdZMlIf,Lay Low,BLK ODYSSY,chill/lofi,https://open.spotify.com/track/1QrRuByqSfCxYS0JdZMlIf
0raoyKePbWuegZducr9L0o,Snowy Study Lofi Chill,Ev's Lofi,chill/lofi,https://open.spotify.com/track/0raoyKePbWuegZducr9L0o
5umOE3Gg8nTJmvp5cJbD62,Focus Study Music,ChillHop Cafe,chill/lofi,https://open.spotify.com/track/5umOE3Gg8nTJmvp5cJbD62
1CH8wSlbOq7IaxkBjvirwG,Chill Beats,Lofi Sleep Chill & Study,chill/lofi,https://open.spotify.com/track/1CH8wSlbOq7IaxkBjvirwG
2p1uCqWu71AH8zG0rBxliK,Study Groove Lofi Chill,Ev's Lofi,chill/lofi,https://open.spotify.com/track/2p1uCqWu71AH8zG0rBxliK
733kPdzuDBo2iYK3u0YC55,Chill Vibes,Lofi Sleep Chill & Study,chill/lofi,https://open.spotify.com/track/733kPdzuDBo2iYK3u0YC55
1FWsVmL28LkunDEhtPUyYn,Chill Beats & Working Hard - Beat Instrumental,Lofi Hip Hop Nation,chill/lofi,https://open.spotify.com/track/1FWsVmL28LkunDEhtPUyYn
7tIldLwSrXj7CDo9RNvQjr,I Get the Job Done,Chill Bump,chill/lofi,https://open.spotify.com/track/7tIldLwSrXj7CDo9RNvQjr
4S9LFyZLPHEYkvGcsvBMV2,You know i,Veeze,chill/lofi,https://open.spotify.com/track/4S9LFyZLPHEYkvGcsvBMV2
6YDznyjcU7ZatrGMcm4gBh,Bottle And A Gun,Hollywood Undead,chill/lofi,https://open.spotify.com/track/6YDznyjcU7ZatrGMcm4gBh
42lJttg6Xja3hspXUEeftw,Calm Study Corner,Lofi Hip-Hop Beats,chill/lofi,https://open.spotify.com/track/42lJttg6Xja3hspXUEeftw
6mCZ9pKy2bOZn76KvY4jpy,Slow Fun Study Lofi Chill,Ev's Lofi,chill/lofi,https://open.spotify.com/track/6mCZ9pKy2bOZn76KvY4jpy
6pC2dz0OrkE6rRH311AYJM,Study Chill,LOFI BEATS,chill/lofi,https://open.spotify.com/track/6pC2dz0OrkE6rRH311AYJM
5zeu5kZPjyP1hSxXhdWIE6,Chill Beats Cool,Chill Beats Music,chill/lofi,https://open.spotify.com/track/5zeu5kZPjyP1hSxXhdWIE6
32c55ajeDSJmuxCDrhi5uo,Chill Lofi Music,Lofi Chillhop,chill/lofi,https://open.spotify.com/track/32c55ajeDSJmuxCDrhi5uo
6P1Ve4VBoss7SP9Y2muR4h,Toxic,Lofi Fruits Music,chill/lofi,https://open.spotify.com/track/6P1Ve4VBoss7SP9Y2muR4h
1nEQp1VQT3rsR7gtbd4xZZ,In(e)ternal,PabloElDiablo,chill/lofi,https://open.spotify.com/track/1nEQp1VQT3rsR7gtbd4xZZ
2JmItDr5xdFYbHtUZNNBoA,In(e)ternal,PabloElDiablo,chill/lofi,https://open.spotify.com/track/2JmItDr5xdFYbHtUZNNBoA
7bwnrCyuDAwnQ01yFPEMPl,Too Much,Brvndo,chill/lofi,https://open.spotify.com/track/7bwnrCyuDAwnQ01yFPEMPl
5oCqnQdely7v3yffCcqIXa,Study Beat,Lofi Sleep Chill & Study,chill/lofi,https://open.spotify.com/track/5oCqnQdely7v3yffCcqIXa
4a6HpQK4fBPtmRCtuqjqAb,Chill Groovy Slow Lofi Study Beat,Ev's Lofi,chill/lofi,https://open.spotify.com/track/4a6HpQK4fBPtmRCtuqjqAb
6V3P2KJNRJQRJW31AKbu98,Chill Morning Beat,ChillHop Cafe,chill/lofi,https://open.spotify.com/track/6V3P2KJNRJQRJW31AKbu98
2oh8ESSCozH8GbkWdzcTuM,Chill Lofi,Derrol,chill/lofi,https://open.spotify.com/track/2oh8ESSCozH8GbkWdzcTuM
4PAlK2Twrp4TUFuhaER5c2,Chill Beats Radio,Chill Beats Music,chill/lofi,https://open.spotify.com/track/4PAlK2Twrp4TUFuhaER5c2
5dUbN6MDglJJWSrPEYCaAu,Lofi Study 1.6,syr Study A Bit,chill/lofi,https://open.spotify.com/track/5dUbN6MDglJJWSrPEYCaAu
62Z1orptpAzqDSTgSPm9jR,Lofi Study 1.5,syr Study A Bit,chill/lofi,https://open.spotify.com/track/62Z1orptpAzqDSTgSPm9jR
422brtxzvmWsXQ4z1zIk6O,Fear and Desire (Zoning),A.J. Crew,chill/lofi,https://open.spotify.com/track/422brtxzvmWsXQ4z1zIk6O
40fNhvUxoFsr7zCSsFwULe,Brand Nubian Rock The Set,Brand Nubian,chill/lofi,https://open.spotify.com/track/40fNhvUxoFsr7zCSsFwULe
5SybD08nwReedkWL6pJBew,Drip,LEWI$,chill/lofi,https://open.spotify.com/track/5SybD08nwReedkWL6pJBew
6YaTP1N0VgTSMlUNKD9jvt,Chill Hop Study,C8_TheDreamer,chill/lofi,https://open.spotify.com/track/6YaTP1N0VgTSMlUNKD9jvt
4sSr19wAOZKytSjuHl1HQY,Chill Hop Study Session,BEATS FREESTYLE,chill/lofi,https://open.spotify.com/track/4sSr19wAOZKytSjuHl1HQY
6q78LmTEA0D4P69gaHEt9t,Chill Music Vibes,Chill Beats Music,chill/lofi,https://open.spotify.com/track/6q78LmTEA0D4P69gaHEt9t
5bO2AflOEA1G5sPOwyCesH,Chillhop Winter - Lofi Hip Hop,Lofi Hip Hop Nation,chill/lofi,https://open.spotify.com/track/5bO2AflOEA1G5sPOwyCesH
4GCcbvRPv8wNfstxzV8PcY,lofihop,LOFI BEATS,chill/lofi,https://open.spotify.com/track/4GCcbvRPv8wNfstxzV8PcY
5xjs9nUMwGv24YuERRayMw,after dark (interlude),YISH,chill/lofi,https://open.spotify.com/track/5xjs9nUMwGv24YuERRayMw
5l7icgnicl7JToRxPkSXyy,The Truth,Handsome Boy Modeling School,chill/lofi,https://open.spotify.com/track/5l7icgnicl7JToRxPkSXyy
0rcoifnGaSMgbdJSuRLLmy,Kids,Mass of Man,chill/lofi,https://open.spotify.com/track/0rcoifnGaSMgbdJSuRLLmy
79Hh8v9EujUUadJIHuehNP,Paradise II (feat. Norah Jones),Logic,chill/lofi,https://open.spotify.com/track/79Hh8v9EujUUadJIHuehNP
4Ett5wI59ENleZQYF52LLw,Trust the Process,The Eska,chill/lofi,https://open.spotify.com/track/4Ett5wI59ENleZQYF52LLw
1pukPMVdsDPd2T8IWRGEeQ,Chillhop Study Flow,LO-FI BEATS,chill/lofi,https://open.spotify.com/track/1pukPMVdsDPd2T8IWRGEeQ
6l7r4CPT2bMEy9WpABM0vq,Chill Hip Hop Study Sessions,Happy Lofi,chill/lofi,https://open.spotify.com/track/6l7r4CPT2bMEy9WpABM0vq
7kQJTJW9R3TIvfCwA05Ri2,Chilled Out - Lofi Chill Beat,ChillHop Cafe,chill/lofi,https://open.spotify.com/track/7kQJTJW9R3TIvfCwA05Ri2
4PklAHGXT5ityno3IA8SKd,Go Stupid,Polo G,chill/lofi,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
43n32d9RB7DzPQn4aKeE3U,Lo-fi Jazzy - Chill Beats Study,Lofi Hip Hop Nation,chill/lofi,https://open.spotify.com/track/43n32d9RB7DzPQn4aKeE3U
73nZfypsmQsQWxaqUBV47B,Happen,Khalil IIvrsn,chill/lofi,https://open.spotify.com/track/73nZfypsmQsQWxaqUBV47B
4MbV8zrWudQflnbiIzp29t,Acid Raindrops,People Under The Stairs,chill/lofi,https://open.spotify.com/track/4MbV8zrWudQflnbiIzp29t
7FoRzlbImAsS6alZXaZRfB,I Love Mondays,Vexento,hype/energetic,https://open.spotify.com/track/7FoRzlbImAsS6alZXaZRfB
1nDEiWy2iBnnnbBWUuPz6H,Three Thousand (Radio Edit),LarsM,hype/energetic,https://open.spotify.com/track/1nDEiWy2iBnnnbBWUuPz6H
2nMnEuDbnbPy2IYSFraqA2,Winterscape - Original Mix,Shatadru Sensharma,hype/energetic,https://open.spotify.com/track/2nMnEuDbnbPy2IYSFraqA2
4DuxYDW09eWnN4N5Rz9FyA,Not the Girl for You,Cadence & Nathan,hype/energetic,https://open.spotify.com/track/4DuxYDW09eWnN4N5Rz9FyA
28CQX8VmN3x1iujPb2VkaF,Introduction,Jom Comyn,hype/energetic,https://open.spotify.com/track/28CQX8VmN3x1iujPb2VkaF
1CysADXWCNPLn0XVEN9uhf,Nervous - Mixed,KO3,hype/energetic,https://open.spotify.com/track/1CysADXWCNPLn0XVEN9uhf
5KZuH8WSoA44qgq2Rmle2D,We Chase the Sun,Mike Plume Band,hype/energetic,https://open.spotify.com/track/5KZuH8WSoA44qgq2Rmle2D
5cnoN7SMXUUnVXjTLg0imr,Branches,Breaking For Love,hype/energetic,https://open.spotify.com/track/5cnoN7SMXUUnVXjTLg0imr
2mpO4qTUtEQpn67c2kNdbf,All Aboard,Hungry Hollow,hype/energetic,https://open.spotify.com/track/2mpO4qTUtEQpn67c2kNdbf
6swTE2ot7TiYrqWF0Bf36k,Fire in the Sky,Project 91,hype/energetic,https://open.spotify.com/track/6swTE2ot7TiYrqWF0Bf36k
3zcLms8pb5hQm4o7rHwsTM,Afterhours,Brian Cua,hype/energetic,https://open.spotify.com/track/3zcLms8pb5hQm4o7rHwsTM
7avzK6gfFbFEsgQrMKwqJj,Nowhere At All,The Uncas,hype/energetic,https://open.spotify.com/track/7avzK6gfFbFEsgQrMKwqJj
